Calhoun,IA-Calhoun,0,0
Dickinson,IA-Dickinson,0,0
Carroll,IA-Carroll,0,0
Cass,IA-Cass,0,0
Cedar,IA-Cedar,0,0
Cerro Gordo,IA-Cerro Gordo,0,0
Cherokee,IA-Cherokee,0,0
Clarke,IA-Clarke,0,0
Clay,IA-Clay,0,0
Clayton,IA-Clayton,0,0
Clinton,IA-Clinton,0,0
Crawford,IA-Crawford,0,0
Dallas,IA-Dallas,0,0
Davis,IA-Davis,0,0
Decatur,IA-Decatur,0,0
Delaware,IA-Delaware,0,0
Des Moines,IA-Des Moines,0,0
Hancock,IA-Hancock,0,0
Dubuque,IA-Dubuque,0,0
Emmet,IA-Emmet,0,0
Fayette,IA-Fayette,0,0
Floyd,IA-Floyd,0,0
Franklin,IA-Franklin,0,0
Hardin,IA-Hardin,0,0
Fremont,IA-Fremont,0,0
Greene,IA-Greene,0,0
Grundy,IA-Grundy,0,0
Guthrie,IA-Guthrie,0,0
Hamilton,IA-Hamilton,0,0
Harrison,IA-Harrison,0,0
Henry,IA-Henry,0,0
Howard,IA-Howard,0,0
Humboldt,IA-Humboldt,0,0
Ida,IA-Ida,0,0
Iowa,IA-Iowa,0,0
Jackson,IA-Jackson,0,0
Jasper,IA-Jasper,0,0
Jefferson,IA-Jefferson,0,0
Johnson,IA-Johnson,0,0
Jones,IA-Jones,0,0
Keokuk,IA-Keokuk,0,0
Kossuth,IA-Kossuth,0,0
Lee,IA-Lee,0,0
Osceola,IA-Osceola,0,0
Linn,IA-Linn,0,0
Louisa,IA-Louisa,0,0
Lucas,IA-Lucas,0,0
Lyon,IA-Lyon,0,0
Madison,IA-Madison,0,0
Mahaska,IA-Mahaska,0,0
Marion,IA-Marion,0,0
Marshall,IA-Marshall,0,0
Mills,IA-Mills,0,0
Mitchell,IA-Mitchell,0,0
Monona,IA-Monona,0,0
Monroe,IA-Monroe,0,0
Montgomery,IA-Montgomery,0,0
Muscatine,IA-Muscatine,0,0
O'Brien,IA-O'Brien,0,0
Page,IA-Page,0,0
Palo Alto,IA-Palo Alto,0,0
Plymouth,IA-Plymouth,0,0
Pocahontas,IA-Pocahontas,0,0
Polk,IA-Polk,0,0
Pottawattamie,IA-Pottawattamie,0,0
Wright,IA-Wright,0,0
Poweshiek,IA-Poweshiek,0,0
Ringgold,IA-Ringgold,0,0
Sac,IA-Sac,0,0
Scott,IA-Scott,0,0
Shelby,IA-Shelby,0,0
Allen,KS-Allen,0,0
Sioux,IA-Sioux,0,0
Story,IA-Story,0,0
Tama,IA-Tama,0,0
Taylor,IA-Taylor,0,0
Union,IA-Union,0,0
Van Buren,IA-Van Buren,0,0
Wapello,IA-Wapello,0,0
Warren,IA-Warren,0,0
Washington,IA-Washington,0,0
Wayne,IA-Wayne,0,0
Webster,IA-Webster,0,0
Winnebago,IA-Winnebago,0,0
Winneshiek,IA-Winneshiek,0,0
Woodbury,IA-Woodbury,0,0
Worth,IA-Worth,0,0
Atchison,KS-Atchison,0,0
Barber,KS-Barber,0,0
Barton,KS-Barton,0,0
Bourbon,KS-Bourbon,0,0
Brown,KS-Brown,0,0
Butler,KS-Butler,0,0
Chase,KS-Chase,0,0
Chautauqua,KS-Chautauqua,0,0
Cherokee,KS-Cherokee,0,0
Cheyenne,KS-Cheyenne,0,0
Clark,KS-Clark,0,0
Clay,KS-Clay,0,0
Cloud,KS-Cloud,0,0
Coffey,KS-Coffey,0,0
Comanche,KS-Comanche,0,0
Cowley,KS-Cowley,0,0
Crawford,KS-Crawford,0,0
Decatur,KS-Decatur,0,0
Dickinson,KS-Dickinson,0,0
Doniphan,KS-Doniphan,0,0
Douglas,KS-Douglas,0,0
Edwards,KS-Edwards,0,0
Elk,KS-Elk,0,0
Ellis,KS-Ellis,0,0
Ellsworth,KS-Ellsworth,0,0
Finney,KS-Finney,0,0
Ford,KS-Ford,0,0
Franklin,KS-Franklin,0,0
Geary,KS-Geary,0,0
Gove,KS-Gove,0,0
Graham,KS-Graham,0,0
Gray,KS-Gray,0,0
Greeley,KS-Greeley,0,0
Greenwood,KS-Greenwood,0,0
Hamilton,KS-Hamilton,0,0
Harper,KS-Harper,0,0
Harvey,KS-Harvey,0,0
Haskell,KS-Haskell,0,0
Hodgeman,KS-Hodgeman,0,0
Jackson,KS-Jackson,0,0
Jefferson,KS-Jefferson,0,0
Jewell,KS-Jewell,0,0
Johnson,KS-Johnson,0,0
Kearny,KS-Kearny,0,0
Kingman,KS-Kingman,0,0
Kiowa,KS-Kiowa,0,0
Labette,KS-Labette,0,0
Lane,KS-Lane,0,0
Leavenworth,KS-Leavenworth,0,0
Lincoln,KS-Lincoln,0,0
Linn,KS-Linn,0,0
Logan,KS-Logan,0,0
Lyon,KS-Lyon,0,0
McPherson,KS-McPherson,0,0
Marion,KS-Marion,0,0
Marshall,KS-Marshall,0,0
Meade,KS-Meade,0,0
Miami,KS-Miami,0,0
Mitchell,KS-Mitchell,0,0
Montgomery,KS-Montgomery,0,0
Morris,KS-Morris,0,0
Nemaha,KS-Nemaha,0,0
Neosho,KS-Neosho,0,0
Ness,KS-Ness,0,0
Norton,KS-Norton,0,0
Osage,KS-Osage,0,0
Osborne,KS-Osborne,0,0
Ottawa,KS-Ottawa,0,0
Pawnee,KS-Pawnee,0,0
Phillips,KS-Phillips,0,0
Pottawatomie,KS-Pottawatomie,0,0
Pratt,KS-Pratt,0,0
Rawlins,KS-Rawlins,0,0
Reno,KS-Reno,0,0
Republic,KS-Republic,0,0
Rice,KS-Rice,0,0
Riley,KS-Riley,0,0
Rooks,KS-Rooks,0,0
Rush,KS-Rush,0,0
Russell,KS-Russell,0,0
Saline,KS-Saline,0,0
Scott,KS-Scott,0,0
Sedgwick,KS-Sedgwick,0,0
Seward,KS-Seward,0,0
Shawnee,KS-Shawnee,0,0
Sheridan,KS-Sheridan,0,0
Sherman,KS-Sherman,0,0
Smith,KS-Smith,0,0
Stafford,KS-Stafford,0,0
Stanton,KS-Stanton,0,0
Stevens,KS-Stevens,0,0
Sumner,KS-Sumner,0,0
Thomas,KS-Thomas,0,0
Trego,KS-Trego,0,0
Wabaunsee,KS-Wabaunsee,0,0
Wallace,KS-Wallace,0,0
Washington,KS-Washington,0,0
Wichita,KS-Wichita,0,0
Wilson,KS-Wilson,0,0
Woodson,KS-Woodson,0,0
Wyandotte,KS-Wyandotte,0,0
Adair,KY-Adair,0,0
Allen,KY-Allen,0,0
Anderson,KY-Anderson,0,0
Ballard,KY-Ballard,0,0
Barren,KY-Barren,0,0
Bath,KY-Bath,0,0
Bell,KY-Bell,0,0
Boone,KY-Boone,0,0
Bourbon,KY-Bourbon,0,0
Boyd,KY-Boyd,0,0
Boyle,KY-Boyle,0,0
Bracken,KY-Bracken,0,0
Breathitt,KY-Breathitt,0,0
Breckinridge,KY-Breckinridge,0,0
Bullitt,KY-Bullitt,0,0
Butler,KY-Butler,0,0
Caldwell,KY-Caldwell,0,0
Calloway,KY-Calloway,0,0
Campbell,KY-Campbell,0,0
Carlisle,KY-Carlisle,0,0
Carroll,KY-Carroll,0,0
Carter,KY-Carter,0,0
Casey,KY-Casey,0,0
Christian,KY-Christian,0,0
Clark,KY-Clark,0,0
Clay,KY-Clay,0,0
Clinton,KY-Clinton,0,0
Crittenden,KY-Crittenden,0,0
Cumberland,KY-Cumberland,0,0
Daviess,KY-Daviess,0,0
Edmonson,KY-Edmonson,0,0
Elliott,KY-Elliott,0,0
Hickman,KY-Hickman,0,0
Estill,KY-Estill,0,0
Fayette,KY-Fayette,0,0
Fleming,KY-Fleming,0,0
Floyd,KY-Floyd,0,0
Franklin,KY-Franklin,0,0
Fulton,KY-Fulton,0,0
Gallatin,KY-Gallatin,0,0
Garrard,KY-Garrard,0,0
Grant,KY-Grant,0,0
Graves,KY-Graves,0,0
Grayson,KY-Grayson,0,0
Green,KY-Green,0,0
Greenup,KY-Greenup,0,0
Hancock,KY-Hancock,0,0
Hardin,KY-Hardin,0,0
Harlan,KY-Harlan,0,0
Harrison,KY-Harrison,0,0
Hart,KY-Hart,0,0
Henderson,KY-Henderson,0,0
Henry,KY-Henry,0,0
Hopkins,KY-Hopkins,0,0
Jackson,KY-Jackson,0,0
Jefferson,KY-Jefferson,0,0
Jessamine,KY-Jessamine,0,0
Johnson,KY-Johnson,0,0
Kenton,KY-Kenton,0,0
Leslie,KY-Leslie,0,0
Knott,KY-Knott,0,0
Knox,KY-Knox,0,0
Larue,KY-Larue,0,0
Laurel,KY-Laurel,0,0
Lawrence,KY-Lawrence,0,0
Lee,KY-Lee,0,0
Letcher,KY-Letcher,0,0
Lewis,KY-Lewis,0,0
Lincoln,KY-Lincoln,0,0
Livingston,KY-Livingston,0,0
Logan,KY-Logan,0,0
Lyon,KY-Lyon,0,0
McCracken,KY-McCracken,0,0
McCreary,KY-McCreary,0,0
McLean,KY-McLean,0,0
Madison,KY-Madison,0,0
Magoffin,KY-Magoffin,0,0
Marion,KY-Marion,0,0
Marshall,KY-Marshall,0,0
Martin,KY-Martin,0,0
Mason,KY-Mason,0,0
Meade,KY-Meade,0,0
Menifee,KY-Menifee,0,0
Mercer,KY-Mercer,0,0
Metcalfe,KY-Metcalfe,0,0
Monroe,KY-Monroe,0,0
Montgomery,KY-Montgomery,0,0
Morgan,KY-Morgan,0,0
Muhlenberg,KY-Muhlenberg,0,0
Nelson,KY-Nelson,0,0
Nicholas,KY-Nicholas,0,0
Ohio,KY-Ohio,0,0
Oldham,KY-Oldham,0,0
Owen,KY-Owen,0,0
Owsley,KY-Owsley,0,0
Pendleton,KY-Pendleton,0,0
Perry,KY-Perry,0,0
Pike,KY-Pike,0,0
Powell,KY-Powell,0,0
Pulaski,KY-Pulaski,0,0
Robertson,KY-Robertson,0,0
Rockcastle,KY-Rockcastle,0,0
Rowan,KY-Rowan,0,0
Russell,KY-Russell,0,0
Scott,KY-Scott,0,0
Shelby,KY-Shelby,0,0
Simpson,KY-Simpson,0,0
Spencer,KY-Spencer,0,0
Taylor,KY-Taylor,0,0
Todd,KY-Todd,0,0
Trigg,KY-Trigg,0,0
Trimble,KY-Trimble,0,0
Union,KY-Union,0,0
Warren,KY-Warren,0,0
Washington,KY-Washington,0,0
Wayne,KY-Wayne,0,0
Webster,KY-Webster,0,0
Whitley,KY-Whitley,0,0
McLeod,MN-McLeod,0,0
Wolfe,KY-Wolfe,0,0
Woodford,KY-Woodford,0,0
Acadia,LA-Acadia,0,0
Allen,LA-Allen,0,0
Isabella,MI-Isabella,0,0
Ascension,LA-Ascension,0,0
Assumption,LA-Assumption,0,0
Avoyelles,LA-Avoyelles,0,0
Beauregard,LA-Beauregard,0,0
Bienville,LA-Bienville,0,0
Bossier,LA-Bossier,0,0
Caddo,LA-Caddo,0,0
Calcasieu,LA-Calcasieu,0,0
Rock,NE-Rock,0,0
Caldwell,LA-Caldwell,0,0
Cameron,LA-Cameron,0,0
Catahoula,LA-Catahoula,0,0
Claiborne,LA-Claiborne,0,0
Concordia,LA-Concordia,0,0
De Soto,LA-De Soto,0,0
East Baton Rouge,LA-East Baton Rouge,0,0
East Carroll,LA-East Carroll,0,0
East Feliciana,LA-East Feliciana,0,0
Evangeline,LA-Evangeline,0,0
Lake,MI-Lake,0,0
Franklin,LA-Franklin,0,0
Grant,LA-Grant,0,0
Iberia,LA-Iberia,0,0
Iberville,LA-Iberville,0,0
Jackson,LA-Jackson,0,0
Lincoln,LA-Lincoln,0,0
Jefferson,LA-Jefferson,0,0
Jefferson Davis,LA-Jefferson Davis,0,0
Lafayette,LA-Lafayette,0,0
Lafourche,LA-Lafourche,0,0
La Salle,LA-La Salle,0,0
Mecosta,MI-Mecosta,0,0
Livingston,LA-Livingston,0,0
Madison,LA-Madison,0,0
Morehouse,LA-Morehouse,0,0
Natchitoches,LA-Natchitoches,0,0
Orleans,LA-Orleans,0,0
Presque Isle,MI-Presque Isle,0,0
Ouachita,LA-Ouachita,0,0
Plaquemines,LA-Plaquemines,0,0
Pointe Coupee,LA-Pointe Coupee,0,0
Rapides,LA-Rapides,0,0
Red River,LA-Red River,0,0
Richland,LA-Richland,0,0
Sabine,LA-Sabine,0,0
St. Bernard,LA-St. Bernard,0,0
St. Charles,LA-St. Charles,0,0
St. Helena,LA-St. Helena,0,0
St. James,LA-St. James,0,0
St. John the Baptist,LA-St. John the Baptist,0,0
St. Landry,LA-St. Landry,0,0
St. Martin,LA-St. Martin,0,0
Ingham,MI-Ingham,0,0
St. Mary,LA-St. Mary,0,0
St. Tammany,LA-St. Tammany,0,0
Tangipahoa,LA-Tangipahoa,0,0
Tensas,LA-Tensas,0,0
Terrebonne,LA-Terrebonne,0,0
Union,LA-Union,0,0
Vermilion,LA-Vermilion,0,0
Vernon,LA-Vernon,0,0
Washington,LA-Washington,0,0
Webster,LA-Webster,0,0
West Baton Rouge,LA-West Baton Rouge,0,0
West Carroll,LA-West Carroll,0,0
West Feliciana,LA-West Feliciana,0,0
Winn,LA-Winn,0,0
Androscoggin,ME-Androscoggin,0,0
Aroostook,ME-Aroostook,0,0
Cumberland,ME-Cumberland,0,0
Franklin,ME-Franklin,0,0
Hancock,ME-Hancock,0,0
Kennebec,ME-Kennebec,0,0
Knox,ME-Knox,0,0
Lincoln,ME-Lincoln,0,0
Oxford,ME-Oxford,0,0
Penobscot,ME-Penobscot,0,0
Piscataquis,ME-Piscataquis,0,0
Sagadahoc,ME-Sagadahoc,0,0
Somerset,ME-Somerset,0,0
Waldo,ME-Waldo,0,0
Washington,ME-Washington,0,0
York,ME-York,0,0
Allegany,MD-Allegany,0,0
Anne Arundel,MD-Anne Arundel,0,0
Baltimore,MD-Baltimore,0,0
Calvert,MD-Calvert,0,0
Caroline,MD-Caroline,0,0
Carroll,MD-Carroll,0,0
Cecil,MD-Cecil,0,0
Charles,MD-Charles,0,0
Dorchester,MD-Dorchester,0,0
Ionia,MI-Ionia,0,0
Frederick,MD-Frederick,0,0
Garrett,MD-Garrett,0,0
Harford,MD-Harford,0,0
Howard,MD-Howard,0,0
St. Mary's,MD-St. Mary's,0,0
Kent,MD-Kent,0,0
Montgomery,MD-Montgomery,0,0
Prince George's,MD-Prince George's,0,0
Queen Anne's,MD-Queen Anne's,0,0
Somerset,MD-Somerset,0,0
Talbot,MD-Talbot,0,0
Washington,MD-Washington,0,0
Wicomico,MD-Wicomico,0,0
Worcester,MD-Worcester,0,0
Baltimore,MD-Baltimore,0,0
Barnstable,MA-Barnstable,0,0
Berkshire,MA-Berkshire,0,0
Bristol,MA-Bristol,0,0
Dukes,MA-Dukes,0,0
Essex,MA-Essex,0,0
Franklin,MA-Franklin,0,0
Hampden,MA-Hampden,0,0
Hampshire,MA-Hampshire,0,0
Middlesex,MA-Middlesex,0,0
Nantucket,MA-Nantucket,0,0
Norfolk,MA-Norfolk,0,0
Iosco,MI-Iosco,0,0
Iron,MI-Iron,0,0
Plymouth,MA-Plymouth,0,0
Suffolk,MA-Suffolk,0,0
Worcester,MA-Worcester,0,0
Alcona,MI-Alcona,0,0
Alger,MI-Alger,0,0
Thomas,NE-Thomas,0,0
Allegan,MI-Allegan,0,0
Alpena,MI-Alpena,0,0
Antrim,MI-Antrim,0,0
Arenac,MI-Arenac,0,0
Baraga,MI-Baraga,0,0
Barry,MI-Barry,0,0
Bay,MI-Bay,0,0
Benzie,MI-Benzie,0,0
Berrien,MI-Berrien,0,0
Branch,MI-Branch,0,0
Calhoun,MI-Calhoun,0,0
Cass,MI-Cass,0,0
Charlevoix,MI-Charlevoix,0,0
Cheboygan,MI-Cheboygan,0,0
Dickinson,MI-Dickinson,0,0
Chippewa,MI-Chippewa,0,0
Clare,MI-Clare,0,0
Clinton,MI-Clinton,0,0
Crawford,MI-Crawford,0,0
Delta,MI-Delta,0,0
Eaton,MI-Eaton,0,0
Emmet,MI-Emmet,0,0
Genesee,MI-Genesee,0,0
Gladwin,MI-Gladwin,0,0
Gogebic,MI-Gogebic,0,0
Grand Traverse,MI-Grand Traverse,0,0
Gratiot,MI-Gratiot,0,0
Hillsdale,MI-Hillsdale,0,0
Houghton,MI-Houghton,0,0
Huron,MI-Huron,0,0
Jackson,MI-Jackson,0,0
Kalamazoo,MI-Kalamazoo,0,0
Kalkaska,MI-Kalkaska,0,0
Kent,MI-Kent,0,0
Keweenaw,MI-Keweenaw,0,0
Lapeer,MI-Lapeer,0,0
Leelanau,MI-Leelanau,0,0
Lenawee,MI-Lenawee,0,0
Livingston,MI-Livingston,0,0
Luce,MI-Luce,0,0
Mackinac,MI-Mackinac,0,0
Macomb,MI-Macomb,0,0
Manistee,MI-Manistee,0,0
Marquette,MI-Marquette,0,0
Mason,MI-Mason,0,0
Menominee,MI-Menominee,0,0
Midland,MI-Midland,0,0
Missaukee,MI-Missaukee,0,0
Monroe,MI-Monroe,0,0
Montcalm,MI-Montcalm,0,0
Montmorency,MI-Montmorency,0,0
Muskegon,MI-Muskegon,0,0
Newaygo,MI-Newaygo,0,0
Oakland,MI-Oakland,0,0
Oceana,MI-Oceana,0,0
Ogemaw,MI-Ogemaw,0,0
Ontonagon,MI-Ontonagon,0,0
Osceola,MI-Osceola,0,0
Oscoda,MI-Oscoda,0,0
Otsego,MI-Otsego,0,0
Ottawa,MI-Ottawa,0,0
Roscommon,MI-Roscommon,0,0
Saginaw,MI-Saginaw,0,0
St. Clair,MI-St. Clair,0,0
St. Joseph,MI-St. Joseph,0,0
Sanilac,MI-Sanilac,0,0
Schoolcraft,MI-Schoolcraft,0,0
Shiawassee,MI-Shiawassee,0,0
Tuscola,MI-Tuscola,0,0
Van Buren,MI-Van Buren,0,0
Washtenaw,MI-Washtenaw,0,0
Wayne,MI-Wayne,0,0
Wexford,MI-Wexford,0,0
Aitkin,MN-Aitkin,0,0
Anoka,MN-Anoka,0,0
Becker,MN-Becker,0,0
Beltrami,MN-Beltrami,0,0
Benton,MN-Benton,0,0
Big Stone,MN-Big Stone,0,0
Blue Earth,MN-Blue Earth,0,0
Brown,MN-Brown,0,0
Carlton,MN-Carlton,0,0
Carver,MN-Carver,0,0
Cass,MN-Cass,0,0
Chippewa,MN-Chippewa,0,0
Chisago,MN-Chisago,0,0
Clay,MN-Clay,0,0
Clearwater,MN-Clearwater,0,0
Cook,MN-Cook,0,0
Cottonwood,MN-Cottonwood,0,0
Crow Wing,MN-Crow Wing,0,0
Dakota,MN-Dakota,0,0
Dodge,MN-Dodge,0,0
Douglas,MN-Douglas,0,0
Faribault,MN-Faribault,0,0
Fillmore,MN-Fillmore,0,0
Freeborn,MN-Freeborn,0,0
Goodhue,MN-Goodhue,0,0
Grant,MN-Grant,0,0
Hennepin,MN-Hennepin,0,0
Kanabec,MN-Kanabec,0,0
Houston,MN-Houston,0,0
Hubbard,MN-Hubbard,0,0
Isanti,MN-Isanti,0,0
Itasca,MN-Itasca,0,0
Jackson,MN-Jackson,0,0
Kandiyohi,MN-Kandiyohi,0,0
Kittson,MN-Kittson,0,0
Koochiching,MN-Koochiching,0,0
Lac qui Parle,MN-Lac qui Parle,0,0
Lake,MN-Lake,0,0
Lake of the Woods,MN-Lake of the Woods,0,0
Le Sueur,MN-Le Sueur,0,0
Lincoln,MN-Lincoln,0,0
Marshall,MN-Marshall,0,0
Martin,MN-Martin,0,0
Meeker,MN-Meeker,0,0
Mille Lacs,MN-Mille Lacs,0,0
Morrison,MN-Morrison,0,0
Mower,MN-Mower,0,0
Murray,MN-Murray,0,0
Nicollet,MN-Nicollet,0,0
Nobles,MN-Nobles,0,0
Norman,MN-Norman,0,0
Olmsted,MN-Olmsted,0,0
Otter Tail,MN-Otter Tail,0,0
Pennington,MN-Pennington,0,0
Waseca,MN-Waseca,0,0
Pine,MN-Pine,0,0
Pipestone,MN-Pipestone,0,0
Polk,MN-Polk,0,0
Pope,MN-Pope,0,0
Ramsey,MN-Ramsey,0,0
Red Lake,MN-Red Lake,0,0
Redwood,MN-Redwood,0,0
Renville,MN-Renville,0,0
Rice,MN-Rice,0,0
Rock,MN-Rock,0,0
Roseau,MN-Roseau,0,0
St. Louis,MN-St. Louis,0,0
Grant,NE-Grant,0,0
Scott,MN-Scott,0,0
Sherburne,MN-Sherburne,0,0
Sibley,MN-Sibley,0,0
Stearns,MN-Stearns,0,0
Steele,MN-Steele,0,0
Stevens,MN-Stevens,0,0
Swift,MN-Swift,0,0
Todd,MN-Todd,0,0
Traverse,MN-Traverse,0,0
Wabasha,MN-Wabasha,0,0
Wadena,MN-Wadena,0,0
Washington,MN-Washington,0,0
Watonwan,MN-Watonwan,0,0
Wilkin,MN-Wilkin,0,0
Winona,MN-Winona,0,0
Carroll,MS-Carroll,0,0
Wright,MN-Wright,0,0
Yellow Medicine,MN-Yellow Medicine,0,0
Adams,MS-Adams,0,0
Alcorn,MS-Alcorn,0,0
Greeley,NE-Greeley,0,0
Amite,MS-Amite,0,0
Attala,MS-Attala,0,0
Benton,MS-Benton,0,0
Bolivar,MS-Bolivar,0,0
Calhoun,MS-Calhoun,0,0
Chickasaw,MS-Chickasaw,0,0
Choctaw,MS-Choctaw,0,0
Claiborne,MS-Claiborne,0,0
Clarke,MS-Clarke,0,0
Clay,MS-Clay,0,0
Coahoma,MS-Coahoma,0,0
Copiah,MS-Copiah,0,0
Covington,MS-Covington,0,0
DeSoto,MS-DeSoto,0,0
Forrest,MS-Forrest,0,0
Franklin,MS-Franklin,0,0
George,MS-George,0,0
Greene,MS-Greene,0,0
Grenada,MS-Grenada,0,0
Hancock,MS-Hancock,0,0
Harrison,MS-Harrison,0,0
Hinds,MS-Hinds,0,0
Holmes,MS-Holmes,0,0
Humphreys,MS-Humphreys,0,0
Jefferson Davis,MS-Jefferson Davis,0,0
Issaquena,MS-Issaquena,0,0
Itawamba,MS-Itawamba,0,0
Jackson,MS-Jackson,0,0
Jasper,MS-Jasper,0,0
Jefferson,MS-Jefferson,0,0
Jones,MS-Jones,0,0
Kemper,MS-Kemper,0,0
Lafayette,MS-Lafayette,0,0
Lamar,MS-Lamar,0,0
Lauderdale,MS-Lauderdale,0,0
Lawrence,MS-Lawrence,0,0
Leake,MS-Leake,0,0
Lee,MS-Lee,0,0
Leflore,MS-Leflore,0,0
Lincoln,MS-Lincoln,0,0
Lowndes,MS-Lowndes,0,0
Madison,MS-Madison,0,0
Marion,MS-Marion,0,0
Marshall,MS-Marshall,0,0
Monroe,MS-Monroe,0,0
Montgomery,MS-Montgomery,0,0
Neshoba,MS-Neshoba,0,0
Newton,MS-Newton,0,0
Noxubee,MS-Noxubee,0,0
Oktibbeha,MS-Oktibbeha,0,0
Panola,MS-Panola,0,0
Pearl River,MS-Pearl River,0,0
Perry,MS-Perry,0,0
Pike,MS-Pike,0,0
Pontotoc,MS-Pontotoc,0,0
Prentiss,MS-Prentiss,0,0
Quitman,MS-Quitman,0,0
Rankin,MS-Rankin,0,0
Scott,MS-Scott,0,0
Simpson,MS-Simpson,0,0
Smith,MS-Smith,0,0
Stone,MS-Stone,0,0
Sunflower,MS-Sunflower,0,0
Barton,MO-Barton,0,0
Tallahatchie,MS-Tallahatchie,0,0
Tate,MS-Tate,0,0
Tippah,MS-Tippah,0,0
Tishomingo,MS-Tishomingo,0,0
Tunica,MS-Tunica,0,0
Union,MS-Union,0,0
Walthall,MS-Walthall,0,0
Warren,MS-Warren,0,0
Washington,MS-Washington,0,0
Wayne,MS-Wayne,0,0
Webster,MS-Webster,0,0
Wilkinson,MS-Wilkinson,0,0
Winston,MS-Winston,0,0
Yalobusha,MS-Yalobusha,0,0
Yazoo,MS-Yazoo,0,0
Hall,NE-Hall,0,0
Adair,MO-Adair,0,0
Andrew,MO-Andrew,0,0
Atchison,MO-Atchison,0,0
Audrain,MO-Audrain,0,0
Barry,MO-Barry,0,0
Hooker,NE-Hooker,0,0
Bates,MO-Bates,0,0
Benton,MO-Benton,0,0
Bollinger,MO-Bollinger,0,0
Boone,MO-Boone,0,0
Buchanan,MO-Buchanan,0,0
Butler,MO-Butler,0,0
Caldwell,MO-Caldwell,0,0
Callaway,MO-Callaway,0,0
Camden,MO-Camden,0,0
Cape Girardeau,MO-Cape Girardeau,0,0
Carroll,MO-Carroll,0,0
Carter,MO-Carter,0,0
Cass,MO-Cass,0,0
Cedar,MO-Cedar,0,0
Chariton,MO-Chariton,0,0
Christian,MO-Christian,0,0
Clark,MO-Clark,0,0
Clay,MO-Clay,0,0
Clinton,MO-Clinton,0,0
Cole,MO-Cole,0,0
Daviess,MO-Daviess,0,0
Cooper,MO-Cooper,0,0
Crawford,MO-Crawford,0,0
Dade,MO-Dade,0,0
Dallas,MO-Dallas,0,0
DeKalb,MO-DeKalb,0,0
Dent,MO-Dent,0,0
Douglas,MO-Douglas,0,0
Dunklin,MO-Dunklin,0,0
Franklin,MO-Franklin,0,0
Gasconade,MO-Gasconade,0,0
Gentry,MO-Gentry,0,0
Greene,MO-Greene,0,0
Grundy,MO-Grundy,0,0
Curry,NM-Curry,0,0
Harrison,MO-Harrison,0,0
Henry,MO-Henry,0,0
Hickory,MO-Hickory,0,0
Holt,MO-Holt,0,0
Howard,NE-Howard,0,0
Howard,MO-Howard,0,0
Howell,MO-Howell,0,0
Iron,MO-Iron,0,0
Jackson,MO-Jackson,0,0
Jasper,MO-Jasper,0,0
Jefferson,MO-Jefferson,0,0
Johnson,MO-Johnson,0,0
Knox,MO-Knox,0,0
Colfax,NE-Colfax,0,0
Laclede,MO-Laclede,0,0
Lafayette,MO-Lafayette,0,0
Lawrence,MO-Lawrence,0,0
Lewis,MO-Lewis,0,0
Lincoln,MO-Lincoln,0,0
Linn,MO-Linn,0,0
Livingston,MO-Livingston,0,0
McDonald,MO-McDonald,0,0
Macon,MO-Macon,0,0
Madison,MO-Madison,0,0
Maries,MO-Maries,0,0
Marion,MO-Marion,0,0
Mercer,MO-Mercer,0,0
Morgan,MO-Morgan,0,0
Miller,MO-Miller,0,0
Mississippi,MO-Mississippi,0,0
Moniteau,MO-Moniteau,0,0
Monroe,MO-Monroe,0,0
Montgomery,MO-Montgomery,0,0
New Madrid,MO-New Madrid,0,0
Newton,MO-Newton,0,0
Nodaway,MO-Nodaway,0,0
Oregon,MO-Oregon,0,0
Osage,MO-Osage,0,0
Ozark,MO-Ozark,0,0
Pemiscot,MO-Pemiscot,0,0
Perry,MO-Perry,0,0
Pettis,MO-Pettis,0,0
Phelps,MO-Phelps,0,0
Pike,MO-Pike,0,0
Platte,MO-Platte,0,0
Polk,MO-Polk,0,0
Jefferson,NE-Jefferson,0,0
Pulaski,MO-Pulaski,0,0
Putnam,MO-Putnam,0,0
Ralls,MO-Ralls,0,0
Randolph,MO-Randolph,0,0
Adams,NE-Adams,0,0
Ray,MO-Ray,0,0
Reynolds,MO-Reynolds,0,0
Ripley,MO-Ripley,0,0
Saline,MO-Saline,0,0
Schuyler,MO-Schuyler,0,0
Scotland,MO-Scotland,0,0
Scott,MO-Scott,0,0
Shannon,MO-Shannon,0,0
Shelby,MO-Shelby,0,0
St. Charles,MO-St. Charles,0,0
Box Butte,NE-Box Butte,0,0
St. Clair,MO-St. Clair,0,0
St. Francois,MO-St. Francois,0,0
St. Louis,MO-St. Louis,0,0
Ste. Genevieve,MO-Ste. Genevieve,0,0
Stoddard,MO-Stoddard,0,0
Stone,MO-Stone,0,0
Sullivan,MO-Sullivan,0,0
Taney,MO-Taney,0,0
Texas,MO-Texas,0,0
Franklin,NE-Franklin,0,0
Vernon,MO-Vernon,0,0
Warren,MO-Warren,0,0
Washington,MO-Washington,0,0
Wayne,MO-Wayne,0,0
Gosper,NE-Gosper,0,0
Webster,MO-Webster,0,0
Worth,MO-Worth,0,0
Wright,MO-Wright,0,0
St. Louis,MO-St. Louis,0,0
Beaverhead,MT-Beaverhead,0,0
Big Horn,MT-Big Horn,0,0
Blaine,MT-Blaine,0,0
